prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,targeting_readiness_score,targeting_tier
PROS-102868,Wholesale Distribution,West,10-49 employees,393000.0,9.0,22,Yes,27.6,Tier 3 - Nurture
PROS-102869,Professional Services,East,10-49 employees,594000.0,74.6,13,Yes,47.3,Tier 2 - Warm
PROS-102870,Professional Services,North,10-49 employees,5252000.0,69.4,12,No,44.4,Tier 2 - Warm
PROS-102871,Education,East,250-999 employees,6264000.0,42.5,31,No,63.4,Tier 2 - Warm
PROS-102872,Wholesale Distribution,Central,1-9 employees,1831000.0,50.5,13,No,29.9,Tier 3 - Nurture
PROS-102873,Professional Services,Central,50-249 employees,831000.0,44.2,22,No,49.5,Tier 2 - Warm
PROS-102874,Construction,South,1-9 employees,163000.0,26.8,3,No,12.4,Tier 3 - Nurture
PROS-102875,Transportation & Logistics,South,1-9 employees,929000.0,32.4,29,Yes,35.2,Tier 2 - Warm
PROS-102876,Technology,South,250-999 employees,306000.0,12.5,22,Yes,44.0,Tier 2 - Warm
PROS-102877,Education,South,50-249 employees,4384000.0,86.2,31,Yes,73.7,Tier 1 - Priority
PROS-102878,Wholesale Distribution,South,1-9 employees,125000.0,53.5,12,No,30.4,Tier 3 - Nurture
PROS-102879,Education,South,10-49 employees,1113000.0,15.2,19,No,27.8,Tier 3 - Nurture
PROS-102880,Manufacturing,East,50-249 employees,279000.0,64.9,17,Yes,54.0,Tier 2 - Warm
PROS-102881,Professional Services,North,250-999 employees,722000.0,41.2,39,Yes,69.2,Tier 1 - Priority
PROS-102882,Transportation & Logistics,South,10-49 employees,1518000.0,36.9,4,No,24.8,Tier 3 - Nurture
PROS-102883,Manufacturing,South,1-9 employees,724000.0,48.0,8,No,25.0,Tier 3 - Nurture
PROS-102884,Construction,North,10-49 employees,682000.0,38.2,38,No,52.2,Tier 2 - Warm
PROS-102885,Retail Trade,Central,1-9 employees,1685000.0,43.7,4,Yes,20.1,Tier 3 - Nurture
PROS-102886,Education,West,1-9 employees,352000.0,60.9,11,Yes,32.6,Tier 3 - Nurture
PROS-102887,Manufacturing,Central,10-49 employees,956000.0,39.8,13,No,33.1,Tier 2 - Warm
PROS-102888,Retail Trade,East,50-249 employees,2197000.0,83.3,31,Yes,72.6,Tier 1 - Priority
PROS-102889,Retail Trade,North,1-9 employees,1051000.0,38.2,30,Yes,38.3,Tier 2 - Warm
PROS-102890,Retail Trade,Central,50-249 employees,407000.0,80.5,34,Yes,73.8,Tier 1 - Priority
PROS-102891,Transportation & Logistics,East,50-249 employees,537000.0,67.3,4,No,44.7,Tier 2 - Warm
PROS-102892,Construction,West,50-249 employees,2229000.0,89.6,9,Yes,57.8,Tier 2 - Warm
PROS-102893,Education,South,1-9 employees,724000.0,42.6,19,Yes,31.5,Tier 3 - Nurture
PROS-102894,Professional Services,East,10-49 employees,258000.0,48.1,29,Yes,49.1,Tier 2 - Warm
PROS-102895,Transportation & Logistics,East,1-9 employees,1414000.0,80.7,23,Yes,50.2,Tier 2 - Warm
PROS-102896,Technology,South,1-9 employees,450000.0,2.8,21,No,16.8,Tier 3 - Nurture
PROS-102897,Technology,East,1-9 employees,724000.0,32.2,32,No,37.5,Tier 2 - Warm
PROS-102898,Hospitality,West,1-9 employees,3223000.0,32.8,8,Yes,18.8,Tier 3 - Nurture
PROS-102899,Professional Services,North,1-9 employees,218000.0,44.2,33,No,43.2,Tier 2 - Warm
PROS-102900,Transportation & Logistics,North,1-9 employees,586000.0,28.3,26,Yes,31.1,Tier 3 - Nurture
PROS-102901,Wholesale Distribution,Central,250-999 employees,369000.0,48.3,10,No,49.2,Tier 2 - Warm
PROS-102902,Wholesale Distribution,East,50-249 employees,526000.0,4.9,18,No,30.3,Tier 3 - Nurture
PROS-102903,Technology,Central,1-9 employees,276000.0,6.7,11,Yes,10.5,Tier 3 - Nurture
PROS-102904,Technology,West,250-999 employees,1600000.0,66.8,13,No,59.1,Tier 2 - Warm
PROS-102905,Wholesale Distribution,West,1-9 employees,724000.0,47.9,27,Yes,39.9,Tier 2 - Warm
PROS-102906,Technology,Central,10-49 employees,2152000.0,39.7,12,No,32.2,Tier 3 - Nurture
PROS-102907,Education,West,50-249 employees,373000.0,69.5,34,No,69.3,Tier 1 - Priority
PROS-102908,Retail Trade,South,10-49 employees,7620000.0,37.15,4,Yes,24.9,Tier 3 - Nurture
PROS-102909,Construction,East,1-9 employees,724000.0,26.2,7,No,15.3,Tier 3 - Nurture
PROS-102910,Retail Trade,South,10-49 employees,128000.0,35.8,36,Yes,49.6,Tier 2 - Warm
PROS-102911,Manufacturing,South,10-49 employees,5017000.0,10.2,29,No,33.6,Tier 2 - Warm
PROS-102912,Healthcare,West,10-49 employees,1229000.0,34.2,18,Yes,34.7,Tier 2 - Warm
PROS-102913,Professional Services,North,10-49 employees,749000.0,40.2,10,No,30.9,Tier 3 - Nurture
PROS-102914,Healthcare,West,10-49 employees,1172000.0,52.2,10,Yes,35.8,Tier 2 - Warm
PROS-102915,Healthcare,East,1-9 employees,1367000.0,29.2,8,Yes,17.3,Tier 3 - Nurture
PROS-102916,Technology,South,10-49 employees,1014000.0,32.1,35,No,47.3,Tier 2 - Warm
PROS-102917,Education,North,1-9 employees,252000.0,28.7,14,No,21.8,Tier 3 - Nurture
PROS-102918,Wholesale Distribution,West,250-999 employees,1794000.0,50.9,37,Yes,71.6,Tier 1 - Priority
PROS-102919,Construction,Central,50-249 employees,738500.0,35.0,31,No,52.8,Tier 2 - Warm
PROS-102920,Construction,West,10-49 employees,3511000.0,30.0,14,No,29.9,Tier 3 - Nurture
PROS-102921,Hospitality,East,50-249 employees,5079000.0,20.8,29,No,45.4,Tier 2 - Warm
PROS-102922,Retail Trade,West,1-9 employees,724000.0,80.1,19,Yes,46.8,Tier 2 - Warm
PROS-102923,Transportation & Logistics,East,1-9 employees,189000.0,35.0,19,No,28.3,Tier 3 - Nurture
PROS-102924,Healthcare,South,10-49 employees,5126000.0,42.1,31,Yes,48.2,Tier 2 - Warm
PROS-102925,Retail Trade,South,10-49 employees,238000.0,26.3,28,No,39.4,Tier 2 - Warm
PROS-102926,Technology,South,50-249 employees,1058000.0,21.0,9,No,29.7,Tier 3 - Nurture
PROS-102927,Construction,Central,1000+ employees,705500.0,24.6,16,Yes,51.7,Tier 2 - Warm
PROS-102928,Retail Trade,West,10-49 employees,454000.0,49.3,37,Yes,55.9,Tier 2 - Warm
PROS-102929,Technology,North,10-49 employees,1691000.0,60.0,9,No,38.2,Tier 2 - Warm
PROS-102930,Retail Trade,Central,10-49 employees,954000.0,24.6,28,Yes,38.7,Tier 2 - Warm
PROS-102931,Technology,North,1-9 employees,1283000.0,44.3,33,Yes,43.2,Tier 2 - Warm
PROS-102932,Retail Trade,East,1-9 employees,297000.0,17.4,24,Yes,25.1,Tier 3 - Nurture
PROS-102933,Healthcare,North,1000+ employees,602000.0,60.0,3,No,55.9,Tier 2 - Warm
PROS-102934,Wholesale Distribution,South,50-249 employees,313000.0,5.1,34,Yes,43.0,Tier 2 - Warm
PROS-102935,Professional Services,West,1000+ employees,586000.0,64.9,36,Yes,84.0,Tier 1 - Priority
PROS-102936,Hospitality,Central,1-9 employees,724000.0,37.6,26,No,34.9,Tier 2 - Warm
PROS-102937,Hospitality,Central,1-9 employees,5547000.0,69.6,31,No,52.0,Tier 2 - Warm
PROS-102938,Education,Central,10-49 employees,548000.0,60.9,2,No,33.0,Tier 3 - Nurture
PROS-102939,Retail Trade,South,250-999 employees,70000.0,59.6,29,Yes,68.8,Tier 1 - Priority
PROS-102940,Hospitality,North,1-9 employees,3384000.0,53.0,32,No,46.0,Tier 2 - Warm
PROS-102941,Education,Central,1-9 employees,1196000.0,32.7,23,Yes,30.6,Tier 3 - Nurture
PROS-102942,Hospitality,Central,1-9 employees,632000.0,66.8,21,No,42.9,Tier 2 - Warm
PROS-102943,Retail Trade,South,50-249 employees,451000.0,37.0,32,Yes,54.4,Tier 2 - Warm
PROS-102944,Wholesale Distribution,North,50-249 employees,257000.0,34.5,26,No,48.7,Tier 2 - Warm
PROS-102945,Retail Trade,West,50-249 employees,6149000.0,30.5,2,No,28.1,Tier 3 - Nurture
PROS-102946,Transportation & Logistics,North,1-9 employees,772000.0,46.0,8,Yes,24.2,Tier 3 - Nurture
PROS-102947,Healthcare,North,50-249 employees,108000.0,17.3,24,Yes,40.1,Tier 2 - Warm
PROS-102948,Transportation & Logistics,Central,10-49 employees,1046000.0,32.2,24,Yes,38.7,Tier 2 - Warm
PROS-102949,Transportation & Logistics,East,1-9 employees,724000.0,38.3,11,Yes,23.4,Tier 3 - Nurture
PROS-102950,Manufacturing,North,1-9 employees,866000.0,83.2,6,Yes,37.8,Tier 2 - Warm
PROS-102951,Transportation & Logistics,West,10-49 employees,271000.0,89.8,25,Yes,63.0,Tier 2 - Warm
PROS-102952,Education,South,1-9 employees,245000.0,42.6,13,Yes,26.7,Tier 3 - Nurture
PROS-102953,Healthcare,East,1000+ employees,266000.0,26.9,27,Yes,61.4,Tier 2 - Warm
PROS-102954,Professional Services,Central,10-49 employees,3890000.0,38.1,26,Yes,42.6,Tier 2 - Warm
PROS-102955,Education,South,10-49 employees,674000.0,55.7,9,No,36.4,Tier 2 - Warm
PROS-102956,Manufacturing,West,50-249 employees,115000.0,34.5,30,Yes,51.8,Tier 2 - Warm
PROS-102957,Healthcare,Central,50-249 employees,1113000.0,35.3,7,Yes,34.0,Tier 2 - Warm
PROS-102958,Transportation & Logistics,East,1-9 employees,852000.0,30.9,16,Yes,24.3,Tier 3 - Nurture
PROS-102959,Healthcare,Central,10-49 employees,445000.0,6.3,23,Yes,27.3,Tier 3 - Nurture
PROS-102960,Education,East,1-9 employees,237000.0,41.3,35,Yes,43.6,Tier 2 - Warm
PROS-102961,Healthcare,East,10-49 employees,749000.0,36.0,37,Yes,50.5,Tier 2 - Warm
PROS-102962,Education,Central,50-249 employees,2410000.0,36.7,28,Yes,51.1,Tier 2 - Warm
PROS-102963,Manufacturing,West,10-49 employees,749000.0,59.5,26,Yes,51.4,Tier 2 - Warm
PROS-102964,Hospitality,Central,10-49 employees,1235000.0,39.9,20,Yes,38.6,Tier 2 - Warm
PROS-102965,Transportation & Logistics,West,1-9 employees,955000.0,30.0,19,No,26.3,Tier 3 - Nurture
PROS-102966,Professional Services,West,10-49 employees,1046000.0,18.8,22,No,31.6,Tier 3 - Nurture
PROS-102967,Professional Services,South,1-9 employees,436000.0,56.9,37,No,51.5,Tier 2 - Warm
PROS-102968,Hospitality,South,250-999 employees,582000.0,9.4,26,Yes,45.9,Tier 2 - Warm
PROS-102969,Technology,Central,10-49 employees,2627000.0,14.9,32,Yes,37.9,Tier 2 - Warm
PROS-102970,Technology,West,250-999 employees,3457000.0,70.6,22,No,67.8,Tier 1 - Priority
PROS-102971,Manufacturing,South,10-49 employees,190000.0,37.2,29,No,44.6,Tier 2 - Warm
PROS-102972,Transportation & Logistics,South,50-249 employees,580000.0,38.2,34,Yes,56.5,Tier 2 - Warm
PROS-102973,Education,West,1-9 employees,1836000.0,21.7,18,No,22.1,Tier 3 - Nurture
PROS-102974,Manufacturing,North,1-9 employees,5782000.0,62.3,26,Yes,45.0,Tier 2 - Warm
PROS-102975,Healthcare,North,1-9 employees,5179000.0,73.1,20,Yes,44.7,Tier 2 - Warm
PROS-102976,Healthcare,West,1-9 employees,304000.0,61.2,20,No,39.8,Tier 2 - Warm
PROS-102977,Wholesale Distribution,South,250-999 employees,2965000.0,51.3,11,No,51.2,Tier 2 - Warm
PROS-102978,Professional Services,West,50-249 employees,778000.0,57.0,33,No,63.4,Tier 2 - Warm
PROS-102979,Healthcare,East,10-49 employees,2301000.0,18.2,32,No,39.2,Tier 2 - Warm
PROS-102980,Hospitality,Central,10-49 employees,1736000.0,18.9,36,Yes,42.7,Tier 2 - Warm
PROS-102981,Manufacturing,East,10-49 employees,182000.0,34.150000000000006,12,Yes,30.0,Tier 3 - Nurture
PROS-102982,Wholesale Distribution,Central,10-49 employees,1336000.0,42.2,39,Yes,54.6,Tier 2 - Warm
PROS-102983,Wholesale Distribution,Central,50-249 employees,2205000.0,39.6,28,Yes,52.3,Tier 2 - Warm
PROS-102984,Hospitality,South,10-49 employees,713000.0,22.9,14,No,27.0,Tier 3 - Nurture
PROS-102985,Technology,Central,50-249 employees,556000.0,38.6,35,Yes,57.4,Tier 2 - Warm
PROS-102986,Hospitality,West,1-9 employees,724000.0,18.6,22,Yes,24.0,Tier 3 - Nurture
PROS-102987,Hospitality,North,1000+ employees,1547000.0,75.4,22,No,77.2,Tier 1 - Priority
PROS-102988,Education,North,1-9 employees,918000.0,33.8,30,Yes,36.5,Tier 2 - Warm
PROS-102989,Healthcare,South,10-49 employees,749000.0,24.0,7,Yes,21.9,Tier 3 - Nurture
PROS-102990,Healthcare,North,250-999 employees,510000.0,40.6,19,No,53.1,Tier 2 - Warm
PROS-102991,Technology,South,1-9 employees,865000.0,47.5,1,Yes,19.2,Tier 3 - Nurture
PROS-102992,Retail Trade,Central,1-9 employees,395000.0,26.4,17,No,23.3,Tier 3 - Nurture
PROS-102993,Wholesale Distribution,East,10-49 employees,732000.0,30.0,27,Yes,40.1,Tier 2 - Warm
PROS-102994,Hospitality,North,10-49 employees,106000.0,73.5,39,Yes,67.4,Tier 1 - Priority
PROS-102995,Technology,East,250-999 employees,3218000.0,10.1,9,Yes,32.8,Tier 3 - Nurture
PROS-102996,Construction,South,50-249 employees,742000.0,51.5,35,Yes,62.7,Tier 2 - Warm
PROS-102997,Construction,Central,10-49 employees,218000.0,9.0,2,Yes,11.8,Tier 3 - Nurture
PROS-102998,Healthcare,North,1000+ employees,49000.0,81.6,1,No,63.2,Tier 2 - Warm
PROS-102999,Technology,West,10-49 employees,2263000.0,30.1,14,Yes,29.9,Tier 3 - Nurture
PROS-103000,Hospitality,East,250-999 employees,1348000.0,21.1,12,Yes,39.6,Tier 2 - Warm
PROS-103001,Technology,North,1-9 employees,920000.0,18.1,23,Yes,24.6,Tier 3 - Nurture
PROS-103002,Education,West,10-49 employees,1886000.0,49.5,8,No,33.1,Tier 2 - Warm
PROS-103003,Education,East,1-9 employees,1880000.0,30.1,22,Yes,28.7,Tier 3 - Nurture
PROS-103004,Hospitality,West,1-9 employees,903000.0,7.9,39,Yes,33.1,Tier 2 - Warm
PROS-103005,Construction,West,50-249 employees,551000.0,82.2,7,No,53.2,Tier 2 - Warm
PROS-103006,Transportation & Logistics,West,1-9 employees,461000.0,65.4,17,No,39.2,Tier 2 - Warm
PROS-103007,Healthcare,East,10-49 employees,1159000.0,36.0,24,Yes,40.2,Tier 2 - Warm
PROS-103008,Technology,North,50-249 employees,3391000.0,58.6,17,Yes,51.4,Tier 2 - Warm
PROS-103009,Wholesale Distribution,North,1-9 employees,651000.0,31.8,17,No,25.5,Tier 3 - Nurture
PROS-103010,Construction,East,10-49 employees,3701000.0,33.1,2,Yes,21.7,Tier 3 - Nurture
PROS-103011,Transportation & Logistics,South,50-249 employees,1100000.0,38.150000000000006,19,No,44.6,Tier 2 - Warm
PROS-103012,Manufacturing,West,250-999 employees,1109000.0,34.1,37,Yes,64.7,Tier 2 - Warm
PROS-103013,Hospitality,East,1-9 employees,724000.0,15.0,35,Yes,32.8,Tier 3 - Nurture
PROS-103014,Healthcare,Central,1000+ employees,4493000.0,4.5,32,Yes,56.1,Tier 2 - Warm
PROS-103015,Healthcare,North,50-249 employees,4623000.0,19.7,4,Yes,25.3,Tier 3 - Nurture
PROS-103016,Transportation & Logistics,South,50-249 employees,303000.0,43.8,5,Yes,35.9,Tier 2 - Warm
PROS-103017,Professional Services,West,10-49 employees,8133000.0,37.6,21,No,38.5,Tier 2 - Warm
PROS-103018,Transportation & Logistics,North,50-249 employees,666000.0,25.7,12,No,34.0,Tier 2 - Warm
PROS-103019,Hospitality,South,50-249 employees,568000.0,28.8,7,Yes,31.3,Tier 3 - Nurture
PROS-103020,Construction,West,1-9 employees,68000.0,4.0,8,No,7.0,Tier 3 - Nurture
PROS-103021,Retail Trade,East,1000+ employees,1044000.0,90.3,8,Yes,72.3,Tier 1 - Priority
PROS-103022,Construction,West,250-999 employees,222000.0,56.8,4,No,47.9,Tier 2 - Warm
PROS-103023,Retail Trade,East,10-49 employees,1143000.0,46.5,24,Yes,44.5,Tier 2 - Warm
PROS-103024,Construction,Central,50-249 employees,203000.0,57.3,17,Yes,50.9,Tier 2 - Warm
PROS-103025,Technology,Central,10-49 employees,5270000.0,39.7,27,Yes,44.1,Tier 2 - Warm
PROS-103026,Retail Trade,Central,50-249 employees,1338000.0,26.7,9,No,32.1,Tier 3 - Nurture
PROS-103027,Hospitality,North,50-249 employees,8956000.0,10.3,24,Yes,37.2,Tier 2 - Warm
PROS-103028,Professional Services,East,1-9 employees,237000.0,18.3,8,No,12.8,Tier 3 - Nurture
PROS-103029,Wholesale Distribution,North,1-9 employees,4009000.0,5.2,37,Yes,30.4,Tier 3 - Nurture
PROS-103030,Hospitality,South,1-9 employees,100000.0,57.1,7,No,27.9,Tier 3 - Nurture
PROS-103031,Professional Services,South,250-999 employees,917000.0,72.1,31,No,75.5,Tier 1 - Priority
PROS-103032,Transportation & Logistics,West,10-49 employees,364000.0,52.0,27,Yes,49.1,Tier 2 - Warm
PROS-103033,Retail Trade,East,250-999 employees,446000.0,36.75,8,No,42.9,Tier 2 - Warm
PROS-103034,Manufacturing,Central,10-49 employees,413000.0,55.4,4,Yes,32.3,Tier 3 - Nurture
PROS-103035,Education,South,1-9 employees,267000.0,42.1,25,Yes,36.0,Tier 2 - Warm
PROS-103036,Wholesale Distribution,West,250-999 employees,182000.0,67.8,2,Yes,50.8,Tier 2 - Warm
PROS-103037,Retail Trade,West,10-49 employees,448000.0,86.8,25,Yes,61.7,Tier 2 - Warm
PROS-103038,Professional Services,Central,10-49 employees,829000.0,29.6,27,No,40.0,Tier 2 - Warm
PROS-103039,Retail Trade,South,1-9 employees,2624000.0,13.3,26,Yes,25.0,Tier 3 - Nurture
PROS-103040,Construction,West,1-9 employees,1009000.0,43.4,39,Yes,47.6,Tier 2 - Warm
PROS-103041,Professional Services,North,1-9 employees,2632000.0,31.0,17,Yes,25.1,Tier 3 - Nurture
PROS-103042,Construction,East,10-49 employees,143000.0,24.1,20,No,32.2,Tier 3 - Nurture
PROS-103043,Transportation & Logistics,East,10-49 employees,453000.0,38.3,37,No,51.4,Tier 2 - Warm
PROS-103044,Retail Trade,Central,1-9 employees,1595000.0,49.0,34,No,45.9,Tier 2 - Warm
PROS-103045,Wholesale Distribution,West,1-9 employees,1064000.0,7.1,19,No,16.9,Tier 3 - Nurture
PROS-103046,Hospitality,Central,1-9 employees,283000.0,36.5,17,No,27.4,Tier 3 - Nurture
PROS-103047,Hospitality,Central,10-49 employees,2038000.0,46.9,31,No,50.2,Tier 2 - Warm
PROS-103048,Retail Trade,East,1000+ employees,407000.0,70.1,23,Yes,75.8,Tier 1 - Priority
PROS-103049,Hospitality,West,10-49 employees,749000.0,36.6,19,Yes,36.5,Tier 2 - Warm
PROS-103050,Wholesale Distribution,North,1-9 employees,1246000.0,39.8,32,No,40.6,Tier 2 - Warm
PROS-103051,Retail Trade,East,10-49 employees,734000.0,25.3,31,Yes,41.4,Tier 2 - Warm
PROS-103052,Hospitality,North,250-999 employees,410000.0,41.5,17,Yes,51.9,Tier 2 - Warm
PROS-103053,Construction,West,50-249 employees,395000.0,11.0,16,No,31.2,Tier 3 - Nurture
PROS-103054,Hospitality,Central,50-249 employees,225000.0,64.4,27,Yes,61.7,Tier 2 - Warm
PROS-103055,Healthcare,West,250-999 employees,472000.0,49.8,1,No,42.7,Tier 2 - Warm
PROS-103056,Wholesale Distribution,Central,10-49 employees,2446000.0,14.8,31,No,37.1,Tier 2 - Warm
PROS-103057,Retail Trade,South,1000+ employees,955000.0,43.8,20,Yes,62.7,Tier 2 - Warm
PROS-103058,Construction,Central,1-9 employees,2094000.0,28.4,35,No,38.3,Tier 2 - Warm
PROS-103059,Professional Services,East,50-249 employees,1287000.0,1.8,22,Yes,32.2,Tier 3 - Nurture
PROS-103060,Professional Services,West,250-999 employees,372000.0,31.0,16,No,46.8,Tier 2 - Warm
PROS-103061,Construction,West,250-999 employees,119000.0,52.5,5,Yes,46.9,Tier 2 - Warm
PROS-103062,Construction,West,10-49 employees,263000.0,47.3,1,Yes,26.7,Tier 3 - Nurture
PROS-103063,Retail Trade,South,50-249 employees,349000.0,72.5,26,Yes,64.2,Tier 2 - Warm
PROS-103064,Hospitality,West,1-9 employees,320000.0,29.5,8,No,17.4,Tier 3 - Nurture
PROS-103065,Transportation & Logistics,West,10-49 employees,2146000.0,41.2,34,No,50.2,Tier 2 - Warm
PROS-103066,Wholesale Distribution,Central,10-49 employees,2122000.0,34.6,20,No,36.5,Tier 2 - Warm
PROS-103067,Hospitality,East,10-49 employees,8311000.0,27.6,34,No,44.7,Tier 2 - Warm
PROS-103068,Retail Trade,East,50-249 employees,315000.0,16.1,19,No,35.6,Tier 2 - Warm
PROS-103069,Manufacturing,East,1-9 employees,4228000.0,34.7,15,No,25.1,Tier 3 - Nurture
PROS-103070,Healthcare,North,1-9 employees,4199000.0,43.5,6,Yes,21.6,Tier 3 - Nurture
PROS-103071,Healthcare,North,1-9 employees,565000.0,68.5,16,No,39.7,Tier 2 - Warm
PROS-103072,Professional Services,North,50-249 employees,1228000.0,48.1,33,No,59.8,Tier 2 - Warm
PROS-103073,Hospitality,West,50-249 employees,2856000.0,34.7,34,No,55.1,Tier 2 - Warm
PROS-103074,Transportation & Logistics,East,50-249 employees,684000.0,40.2,19,Yes,45.5,Tier 2 - Warm
PROS-103075,Hospitality,Central,1-9 employees,628000.0,59.2,39,No,54.0,Tier 2 - Warm
PROS-103076,Retail Trade,West,50-249 employees,366000.0,28.8,2,Yes,27.4,Tier 3 - Nurture
PROS-103077,Wholesale Distribution,North,50-249 employees,54000.0,26.6,3,Yes,27.3,Tier 3 - Nurture
PROS-103078,Professional Services,North,1-9 employees,788000.0,73.5,3,Yes,31.4,Tier 3 - Nurture
PROS-103079,Healthcare,South,1-9 employees,334000.0,37.2,3,No,16.6,Tier 3 - Nurture
PROS-103080,Healthcare,Central,10-49 employees,223000.0,16.3,1,No,14.0,Tier 3 - Nurture
PROS-103081,Wholesale Distribution,North,10-49 employees,1161000.0,79.6,3,Yes,41.4,Tier 2 - Warm
PROS-103082,Professional Services,North,1-9 employees,148000.0,41.0,32,No,41.1,Tier 2 - Warm
PROS-103083,Professional Services,North,1-9 employees,1770000.0,33.2,19,Yes,27.6,Tier 3 - Nurture
PROS-103084,Construction,East,1-9 employees,1242000.0,9.7,31,Yes,27.5,Tier 3 - Nurture
PROS-103085,Construction,Central,1-9 employees,470000.0,50.1,31,No,44.0,Tier 2 - Warm
PROS-103086,Retail Trade,West,1-9 employees,680000.0,69.7,27,Yes,48.8,Tier 2 - Warm
PROS-103087,Retail Trade,East,50-249 employees,197000.0,59.2,4,No,41.4,Tier 2 - Warm
PROS-103088,Professional Services,North,10-49 employees,1665000.0,44.1,5,Yes,28.5,Tier 3 - Nurture
PROS-103089,Healthcare,South,10-49 employees,749000.0,34.1,27,Yes,41.8,Tier 2 - Warm
PROS-103090,Construction,East,50-249 employees,973000.0,49.9,38,No,64.4,Tier 2 - Warm
PROS-103091,Construction,South,10-49 employees,1267000.0,29.4,7,Yes,24.1,Tier 3 - Nurture
PROS-103092,Hospitality,West,1-9 employees,360000.0,42.1,25,No,36.0,Tier 2 - Warm
PROS-103093,Professional Services,Central,1-9 employees,137000.0,50.4,2,No,21.2,Tier 3 - Nurture
PROS-103094,Education,South,1-9 employees,2091000.0,47.0,8,Yes,24.6,Tier 3 - Nurture
PROS-103095,Hospitality,South,10-49 employees,1556000.0,57.8,24,No,49.1,Tier 2 - Warm
PROS-103096,Retail Trade,North,10-49 employees,405000.0,12.8,26,Yes,32.3,Tier 3 - Nurture
PROS-103097,Construction,West,10-49 employees,1144000.0,6.8,24,No,28.3,Tier 3 - Nurture
PROS-103098,Retail Trade,East,10-49 employees,2910000.0,68.4,18,Yes,48.7,Tier 2 - Warm
PROS-103099,Professional Services,South,1000+ employees,2552000.0,74.6,12,Yes,69.0,Tier 1 - Priority
PROS-103100,Construction,South,1-9 employees,392000.0,45.6,32,Yes,42.9,Tier 2 - Warm
PROS-103101,Retail Trade,North,10-49 employees,142000.0,35.9,13,No,31.5,Tier 3 - Nurture
