customer_id,source_prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,acquisition_date,credit_line
CUST-201298,PROS-105186,Wholesale Distribution,East,250-999 employees,110000.0,38.4,30,No,2025-05-06,11000.0
CUST-201299,PROS-103124,Healthcare,North,250-999 employees,9092000.0,68.7,32,No,2025-05-20,3000.0
CUST-201300,PROS-102886,Education,West,1-9 employees,352000.0,60.9,11,Yes,2025-03-11,10000.0
CUST-201301,PROS-100155,Technology,West,1-9 employees,1908000.0,83.2,20,No,2025-05-30,21000.0
CUST-201302,PROS-102041,Wholesale Distribution,South,10-49 employees,972000.0,30.7,34,No,2025-03-15,30000.0
CUST-201303,PROS-102274,Retail Trade,North,1-9 employees,240000.0,62.1,21,No,2025-01-19,27000.0
CUST-201304,PROS-103206,Education,South,10-49 employees,4044000.0,37.0,19,Yes,2025-10-06,14000.0
CUST-201305,PROS-103658,Construction,West,250-999 employees,356000.0,,6,Yes,2025-05-31,6000.0
CUST-201306,PROS-104600,Education,West,50-249 employees,6779000.0,34.6,3,No,2025-10-09,9000.0
CUST-201307,PROS-104320,Technology,Central,50-249 employees,2247000.0,61.9,1,Yes,2025-03-31,8000.0
CUST-201308,PROS-105746,Healthcare,East,1-9 employees,777000.0,38.2,9,No,2025-07-31,5000.0
CUST-201309,PROS-100045,Education,East,10-49 employees,354000.0,39.9,11,Yes,2025-03-25,7000.0
CUST-201310,PROS-103895,Education,West,50-249 employees,345000.0,38.4,28,No,2025-04-11,8000.0
CUST-201311,PROS-101461,Construction,Central,10-49 employees,308000.0,9.5,35,Yes,2026-01-23,5000.0
CUST-201312,PROS-105569,Professional Services,South,10-49 employees,848000.0,12.4,25,Yes,2025-07-31,23000.0
CUST-201313,PROS-100375,Manufacturing,Central,1-9 employees,1118000.0,,6,No,2025-01-03,19000.0
CUST-201314,PROS-105615,Hospitality,Central,1-9 employees,1806000.0,39.2,19,Yes,2026-01-15,12000.0
CUST-201315,PROS-102100,Education,East,1-9 employees,282000.0,55.5,26,Yes,2025-11-25,16000.0
CUST-201316,PROS-102926,Technology,South,50-249 employees,1058000.0,21.0,9,No,2025-06-03,16000.0
CUST-201317,PROS-101545,Transportation & Logistics,West,1-9 employees,583000.0,73.3,1,No,2025-04-07,8000.0
CUST-201318,PROS-101839,Transportation & Logistics,East,1-9 employees,84000.0,52.2,30,Yes,2025-06-19,39000.0
CUST-201319,PROS-104830,Construction,South,50-249 employees,1089000.0,80.0,13,Yes,2025-11-06,8000.0
CUST-201320,PROS-103241,Professional Services,South,10-49 employees,189000.0,35.3,4,Yes,2025-07-17,4000.0
CUST-201321,PROS-101867,Hospitality,North,1-9 employees,382000.0,48.9,34,Yes,2025-03-11,14000.0
CUST-201322,PROS-103671,Manufacturing,Central,1000+ employees,2202000.0,31.1,9,Yes,2025-03-13,18000.0
CUST-201323,PROS-104312,Construction,East,10-49 employees,751000.0,39.7,20,Yes,2026-02-02,11000.0
CUST-201324,PROS-101635,TRANSPORTATION & LOGISTICS,South,1-9 employees,150000.0,30.1,17,Yes,2025-04-08,28000.0
CUST-201325,PROS-102468,Manufacturing,West,10-49 employees,367000.0,17.1,31,Yes,2025-08-20,14000.0
CUST-201326,PROS-100738,Hospitality,South,50-249 employees,1468000.0,42.9,18,No,2025-10-04,8000.0
CUST-201327,PROS-104103,Manufacturing,East,50-249 employees,739000.0,43.2,14,No,2025-03-03,9000.0
CUST-201328,PROS-103160,Retail Trade,West,1-9 employees,,38.3,30,Yes,2025-03-06,14000.0
CUST-201329,PROS-103407,Technology,South,1-9 employees,276000.0,,30,No,2025-05-05,14000.0
CUST-201330,PROS-101544,Professional Services,East,10-49 employees,870000.0,8.2,33,Yes,2025-08-30,27000.0
CUST-201331,PROS-105789,Education,North,1-9 employees,227000.0,46.3,15,No,2025-12-05,22000.0
CUST-201332,PROS-102910,Retail Trade,South,10-49 employees,128000.0,35.8,36,Yes,2025-06-04,5000.0
CUST-201333,PROS-104849,Education,Central,10-49 employees,931000.0,17.0,5,Yes,2025-04-25,12000.0
CUST-201334,PROS-103305,Professional Services,North,10-49 employees,1504000.0,42.6,23,No,2025-05-03,6000.0
CUST-201335,PROS-100265,Transportation & Logistics,North,50-249 employees,470000.0,,25,No,2025-11-06,32000.0
CUST-201336,PROS-103806,Retail Trade,Central,50-249 employees,2226000.0,15.5,30,Yes,2025-08-08,7000.0
CUST-201337,PROS-105723,TRANSPORTATION & LOGISTICS,North,1-9 employees,763000.0,81.6,21,Yes,2025-09-05,15000.0
CUST-201338,PROS-103614,Hospitality,West,1-9 employees,158000.0,48.8,22,Yes,2025-04-01,8000.0
CUST-201339,PROS-105310,Education,Central,10-49 employees,2701000.0,90.6,21,Yes,2025-09-14,4000.0
CUST-201340,PROS-101279,Wholesale Distribution,East,50-249 employees,584000.0,42.6,1,Yes,2025-05-04,6000.0
CUST-201341,PROS-103675,Healthcare,North,1-9 employees,6280000.0,22.6,17,Yes,2025-12-21,11000.0
CUST-201342,PROS-102453,Healthcare,West,1000+ employees,251000.0,62.9,31,Yes,2025-07-29,18000.0
CUST-201343,PROS-105048,Professional Services,North,10-49 employees,1461000.0,74.5,9,Yes,2025-03-04,18000.0
CUST-201344,PROS-101419,Healthcare,West,1-9 employees,,,12,Yes,2025-09-20,6000.0
CUST-201345,PROS-104698,Construction,West,250-999 employees,529000.0,72.2,36,Yes,2025-01-11,16000.0
CUST-201346,PROS-101651,Manufacturing,East,1-9 employees,289000.0,19.3,10,No,2025-12-01,23000.0
CUST-201347,PROS-102535,Education,Central,1-9 employees,,15.4,5,Yes,2025-06-12,18000.0
CUST-201348,PROS-100592,Professional Services,South,10-49 employees,1106000.0,,36,Yes,2025-11-26,10000.0
CUST-201349,PROS-103754,Manufacturing,East,10-49 employees,238000.0,,20,Yes,2026-01-11,13000.0
CUST-201350,PROS-102711,Manufacturing,West,1-9 employees,1781000.0,36.2,29,Yes,2025-07-19,14000.0
CUST-201351,PROS-103523,Retail Trade,East,10-49 employees,556000.0,31.5,10,Yes,2025-02-14,30000.0
CUST-201352,PROS-101014,Transportation & Logistics,East,1-9 employees,110000.0,36.8,26,Yes,2025-01-30,37000.0
CUST-201353,PROS-104436,Technology,South,1-9 employees,127000.0,43.7,18,Yes,2025-05-08,19000.0
CUST-201354,PROS-105183,Wholesale Distribution,West,250-999 employees,7130000.0,62.1,17,Yes,2025-03-17,13000.0
CUST-201355,PROS-101305,Technology,South,10-49 employees,647000.0,64.0,33,No,2025-10-13,13000.0
CUST-201356,PROS-100593,Education,West,50-249 employees,2792000.0,34.8,17,Yes,2025-01-01,13000.0
CUST-201357,PROS-100142,PROFESSIONAL SERVICES,East,1-9 employees,1122000.0,54.4,35,No,2025-10-13,15000.0
CUST-201358,PROS-103653,Transportation & Logistics,North,50-249 employees,608000.0,30.6,7,No,2025-03-16,9000.0
CUST-201359,PROS-101391,Transportation & Logistics,East,1-9 employees,280000.0,79.1,22,No,2025-02-20,43000.0
CUST-201360,PROS-102338,Manufacturing,West,10-49 employees,1584000.0,59.5,3,No,2025-01-13,8000.0
CUST-201361,PROS-103569,Professional Services,Central,10-49 employees,107000.0,57.9,28,No,2025-11-19,29000.0
CUST-201362,PROS-102988,Education,North,1-9 employees,918000.0,33.8,30,Yes,2025-10-13,3000.0
CUST-201363,PROS-100817,Retail Trade,East,1-9 employees,399000.0,18.2,15,No,2025-12-25,11000.0
CUST-201364,PROS-104192,Hospitality,North,1-9 employees,1560000.0,16.8,30,No,2025-08-07,10000.0
CUST-201365,PROS-102413,Technology,North,1-9 employees,397000.0,33.3,6,Yes,2025-08-27,15000.0
CUST-201366,PROS-104319,Manufacturing,South,10-49 employees,394000.0,83.5,35,Yes,2025-01-15,10000.0
CUST-201367,PROS-104177,Hospitality,Central,50-249 employees,594000.0,45.4,38,Yes,2025-01-09,30000.0
CUST-201368,PROS-105948,Education,North,10-49 employees,3399000.0,61.4,13,Yes,2025-09-05,11000.0
CUST-201369,PROS-100772,Manufacturing,Central,10-49 employees,348000.0,41.1,3,Yes,2025-07-24,7000.0
CUST-201370,PROS-104362,Healthcare,East,1-9 employees,3448000.0,91.4,3,No,2025-11-22,7000.0
CUST-201371,PROS-103478,Healthcare,South,1-9 employees,1132000.0,65.2,35,No,2025-08-09,10000.0
CUST-201372,PROS-100493,Technology,South,1-9 employees,246000.0,,21,No,2025-01-12,20000.0
CUST-201373,PROS-100533,Professional Services,North,1-9 employees,1803000.0,57.8,3,Yes,2025-09-16,23000.0
CUST-201374,PROS-101160,Transportation & Logistics,North,10-49 employees,905000.0,51.5,9,Yes,2025-02-20,6000.0
CUST-201375,PROS-101938,Education,North,1-9 employees,93000.0,14.8,24,Yes,2025-12-21,8000.0
CUST-201376,PROS-102118,Transportation & Logistics,East,10-49 employees,122000.0,24.5,19,Yes,2025-07-08,7000.0
CUST-201377,PROS-100433,Retail Trade,South,250-999 employees,634000.0,34.7,10,Yes,2025-06-26,11000.0
CUST-201378,PROS-100423,Transportation & Logistics,West,50-249 employees,245000.0,41.7,25,Yes,2025-01-17,23000.0
CUST-201379,PROS-104815,Professional Services,North,1-9 employees,3875000.0,43.3,28,No,2025-05-03,14000.0
CUST-201380,PROS-101400,Wholesale Distribution,West,10-49 employees,178000.0,22.5,33,Yes,2025-01-09,18000.0
CUST-201381,PROS-105284,Education,West,250-999 employees,2199000.0,70.7,29,No,2025-02-13,20000.0
CUST-201382,PROS-103919,Technology,West,250-999 employees,6686000.0,19.0,17,Yes,2025-08-21,9000.0
CUST-201383,PROS-103203,Retail Trade,Central,10-49 employees,1079000.0,50.7,20,Yes,2025-07-14,6000.0
CUST-201384,PROS-101943,Manufacturing,North,10-49 employees,5608000.0,44.1,15,Yes,2025-08-14,9000.0
CUST-201385,PROS-101995,Manufacturing,East,1-9 employees,316000.0,34.9,36,Yes,2025-11-19,21000.0
CUST-201386,PROS-104035,Manufacturing,East,250-999 employees,185000.0,16.1,12,Yes,2025-11-19,19000.0
CUST-201387,PROS-105964,Hospitality,South,1-9 employees,,89.1,7,Yes,2025-12-19,14000.0
CUST-201388,PROS-103989,Healthcare,East,1-9 employees,2713000.0,86.1,29,No,2025-02-01,23000.0
CUST-201389,PROS-103348,Retail Trade,North,50-249 employees,542000.0,55.2,9,Yes,2025-01-30,14000.0
CUST-201390,PROS-104403,Education,North,10-49 employees,1213000.0,11.5,21,No,2025-12-25,10000.0
CUST-201391,PROS-102792,Hospitality,West,1-9 employees,316000.0,22.4,16,No,2025-12-15,5000.0
CUST-201392,PROS-100374,Wholesale Distribution,North,1-9 employees,436000.0,58.2,1,Yes,2025-01-08,28000.0
CUST-201393,PROS-103376,Transportation & Logistics,East,1000+ employees,397000.0,63.8,11,Yes,2025-01-12,12000.0
CUST-201394,PROS-105759,Manufacturing,South,10-49 employees,383000.0,25.1,9,Yes,2025-05-01,10000.0
CUST-201395,PROS-104163,Professional Services,East,10-49 employees,1381000.0,48.6,13,No,2025-08-08,12000.0
CUST-201396,PROS-101214,Manufacturing,South,50-249 employees,196000.0,51.0,31,No,2025-01-20,32000.0
CUST-201397,PROS-100597,Hospitality,East,1-9 employees,699000.0,67.5,12,Yes,2025-06-29,24000.0
CUST-201398,PROS-102701,Hospitality,North,10-49 employees,2334000.0,50.0,6,No,2025-04-08,10000.0
CUST-201399,PROS-104549,Wholesale Distribution,South,10-49 employees,112000.0,61.1,39,Yes,2026-01-04,17000.0
CUST-201400,PROS-102079,Retail Trade,Central,1000+ employees,22092000.0,12.3,6,No,2025-11-23,27000.0
CUST-201401,PROS-104010,Construction,West,50-249 employees,819000.0,58.5,9,No,2025-07-29,16000.0
CUST-201402,PROS-104785,Construction,Central,250-999 employees,4074000.0,52.0,34,No,2025-02-20,14000.0
CUST-201403,PROS-105570,Hospitality,North,50-249 employees,175000.0,38.2,4,No,2025-04-16,3000.0
CUST-201404,PROS-101405,Retail Trade,East,1-9 employees,1760000.0,33.6,16,Yes,2025-03-22,28000.0
CUST-201405,PROS-102386,Education,West,1000+ employees,107000.0,53.5,37,No,2025-12-10,7000.0
CUST-201406,PROS-105954,Technology,South,50-249 employees,313000.0,21.9,10,Yes,2025-09-02,4000.0
CUST-201407,PROS-105568,Construction,East,10-49 employees,1141000.0,21.2,19,Yes,2025-05-18,4000.0
CUST-201408,PROS-103135,Manufacturing,North,50-249 employees,722000.0,63.5,12,Yes,2025-01-09,7000.0
CUST-201409,PROS-103752,Education,West,1-9 employees,1134000.0,11.2,2,Yes,2025-11-29,17000.0
CUST-201410,PROS-100552,WHOLESALE DISTRIBUTION,North,50-249 employees,3185000.0,75.1,37,Yes,2025-08-29,26000.0
CUST-201411,PROS-104544,Healthcare,East,1-9 employees,2579000.0,33.7,11,Yes,2025-04-07,16000.0
CUST-201412,PROS-100768,Retail Trade,East,50-249 employees,183000.0,,10,Yes,2025-12-24,37000.0
CUST-201413,PROS-104963,Professional Services,North,50-249 employees,1903000.0,57.4,38,Yes,2025-10-30,10000.0
CUST-201414,PROS-104705,Professional Services,West,10-49 employees,599000.0,54.9,14,Yes,2025-01-28,11000.0
CUST-201415,PROS-104267,Education,East,1-9 employees,225000.0,78.6,24,Yes,2025-01-04,4000.0
CUST-201416,PROS-100220,Retail Trade,South,10-49 employees,4060000.0,69.3,15,Yes,2025-01-03,9000.0
CUST-201417,PROS-101814,Wholesale Distribution,East,10-49 employees,13112000.0,73.7,21,No,2025-04-19,3000.0
CUST-201418,PROS-101581,Professional Services,South,50-249 employees,18890000.0,17.5,29,No,2025-06-12,5000.0
CUST-201419,PROS-100544,Wholesale Distribution,North,1-9 employees,608000.0,35.9,2,No,2026-01-07,19000.0
CUST-201420,PROS-105629,Manufacturing,East,50-249 employees,3497000.0,16.9,11,Yes,2025-12-06,4000.0
CUST-201421,PROS-101828,Technology,East,50-249 employees,465000.0,42.2,9,Yes,2026-02-04,5000.0
CUST-201422,PROS-102684,Transportation & Logistics,West,1-9 employees,1123000.0,60.8,1,Yes,2026-01-10,4000.0
CUST-201423,PROS-103101,Retail Trade,North,10-49 employees,142000.0,35.9,13,No,2025-01-02,21000.0
CUST-201424,PROS-105526,Transportation & Logistics,South,1-9 employees,230000.0,,7,No,2025-11-17,35000.0
CUST-201425,PROS-102989,Healthcare,South,10-49 employees,,24.0,7,Yes,2026-01-05,12000.0
CUST-201426,PROS-105952,Retail Trade,West,1-9 employees,5564000.0,24.6,38,Yes,2025-09-17,23000.0
CUST-201427,PROS-105114,Professional Services,East,50-249 employees,1406000.0,11.1,37,Yes,2026-01-21,6000.0
CUST-201428,PROS-101259,Wholesale Distribution,North,1-9 employees,268000.0,82.7,9,No,2025-06-20,27000.0
CUST-201429,PROS-105589,Wholesale Distribution,West,1-9 employees,644000.0,34.5,34,No,2025-11-12,8000.0
CUST-201430,PROS-100707,Transportation & Logistics,South,10-49 employees,227000.0,9.7,15,Yes,2025-11-12,19000.0
CUST-201431,PROS-102276,Professional Services,West,10-49 employees,1275000.0,34.1,25,No,2025-04-01,13000.0
CUST-201432,PROS-105270,Retail Trade,East,1-9 employees,150000.0,,7,Yes,2025-10-30,4000.0
CUST-201433,PROS-104756,Transportation & Logistics,North,50-249 employees,5019000.0,87.5,28,No,2025-07-10,7000.0
CUST-201434,PROS-101822,Construction,North,1-9 employees,1058000.0,27.2,14,Yes,2025-03-15,14000.0
CUST-201435,PROS-100504,Professional Services,East,50-249 employees,,36.2,25,No,2025-02-12,4000.0
CUST-201436,PROS-102406,Construction,North,1-9 employees,488000.0,36.1,17,No,2025-10-14,15000.0
CUST-201437,PROS-101045,Retail Trade,North,1000+ employees,411000.0,65.6,22,No,2025-11-22,5000.0
CUST-201438,PROS-102069,Healthcare,North,1000+ employees,1122000.0,33.9,24,Yes,2025-11-14,18000.0
CUST-201439,PROS-105856,Healthcare,West,1-9 employees,590000.0,32.4,7,Yes,2026-01-24,5000.0
CUST-201440,PROS-100794,Healthcare,West,10-49 employees,150000.0,83.4,36,No,2025-12-27,17000.0
CUST-201441,PROS-105544,Professional Services,Central,10-49 employees,462000.0,61.0,2,No,2025-03-16,21000.0
CUST-201442,PROS-102933,Healthcare,North,1000+ employees,602000.0,60.0,3,No,2025-10-19,12000.0
CUST-201443,PROS-104599,Hospitality,North,250-999 employees,705000.0,31.5,23,Yes,2025-03-30,12000.0
CUST-201444,PROS-101055,Education,North,10-49 employees,418000.0,30.4,13,No,2025-10-20,32000.0
CUST-201445,PROS-103022,Construction,West,250-999 employees,222000.0,56.8,4,No,2025-06-22,8000.0
CUST-201446,PROS-102383,Construction,West,1-9 employees,295000.0,20.2,38,Yes,2025-12-27,9000.0
CUST-201447,PROS-100877,Hospitality,North,1-9 employees,599000.0,57.1,24,Yes,2025-02-19,19000.0
CUST-201448,PROS-102197,Wholesale Distribution,West,1-9 employees,259000.0,48.4,15,Yes,2025-03-19,17000.0
CUST-201449,PROS-100425,Retail Trade,West,1-9 employees,157000.0,34.3,9,Yes,2025-09-06,11000.0
CUST-201450,PROS-100156,Retail Trade,North,10-49 employees,3975000.0,49.0,26,Yes,2025-08-09,6000.0
CUST-201451,PROS-100811,Wholesale Distribution,Central,1-9 employees,3432000.0,48.2,19,Yes,2025-12-10,23000.0
CUST-201452,PROS-105805,Retail Trade,North,50-249 employees,,27.8,18,Yes,2025-12-24,6000.0
CUST-201453,PROS-102590,Manufacturing,East,10-49 employees,738000.0,80.2,26,No,2025-04-15,52000.0
CUST-201454,PROS-103042,Construction,East,10-49 employees,143000.0,24.1,20,No,2025-09-10,6000.0
CUST-201455,PROS-102636,Construction,North,1-9 employees,,20.5,32,Yes,2025-10-31,6000.0
CUST-201456,PROS-100644,Hospitality,West,10-49 employees,1485000.0,53.9,13,No,2026-01-08,16000.0
CUST-201457,PROS-103851,Manufacturing,South,50-249 employees,1422000.0,10.6,20,Yes,2025-05-22,18000.0
CUST-201458,PROS-101301,Healthcare,South,50-249 employees,296000.0,33.6,10,Yes,2025-01-21,7000.0
CUST-201459,PROS-103728,Construction,Central,10-49 employees,3714000.0,29.3,2,Yes,2025-05-21,36000.0
CUST-201460,PROS-103913,Transportation & Logistics,Central,1-9 employees,,41.8,16,No,2025-03-27,16000.0
CUST-201461,PROS-100909,Manufacturing,Central,10-49 employees,1874000.0,38.7,25,Yes,2025-01-20,11000.0
CUST-201462,PROS-100384,Manufacturing,South,1-9 employees,878000.0,43.6,21,No,2025-03-30,16000.0
CUST-201463,PROS-102757,Technology,Central,1-9 employees,1308000.0,63.1,33,No,2025-03-19,27000.0
CUST-201464,PROS-100361,Wholesale Distribution,Central,10-49 employees,486000.0,25.7,13,Yes,2025-02-01,35000.0
CUST-201465,PROS-105900,Education,Central,1-9 employees,,36.6,14,Yes,2025-11-04,14000.0
CUST-201466,PROS-101434,Construction,East,1-9 employees,745000.0,54.7,31,No,2025-09-07,6000.0
CUST-201467,PROS-100850,Education,South,1000+ employees,542000.0,86.1,36,No,2025-03-03,6000.0
CUST-201468,PROS-100736,Hospitality,South,1-9 employees,249000.0,84.0,14,Yes,2025-06-10,5000.0
CUST-201469,PROS-101815,Retail Trade,Central,1-9 employees,413000.0,65.6,36,No,2025-12-02,9000.0
CUST-201470,PROS-100619,Retail Trade,North,1-9 employees,474000.0,14.9,21,Yes,2025-04-07,13000.0
CUST-201471,PROS-100389,Retail Trade,West,1-9 employees,3335000.0,78.3,1,Yes,2025-04-05,15000.0
CUST-201472,PROS-103063,Retail Trade,South,50-249 employees,349000.0,72.5,26,Yes,2025-10-19,26000.0
CUST-201473,PROS-104890,Wholesale Distribution,East,1-9 employees,1056000.0,46.7,8,Yes,2025-06-09,3000.0
CUST-201474,PROS-103698,Professional Services,West,1-9 employees,224000.0,82.5,3,Yes,2025-09-28,13000.0
CUST-201475,PROS-101833,Manufacturing,East,50-249 employees,1989000.0,19.8,23,No,2025-03-19,17000.0
CUST-201476,PROS-103171,Education,West,50-249 employees,12073000.0,39.6,35,Yes,2025-01-16,2000.0
CUST-201477,PROS-102546,Hospitality,West,50-249 employees,396000.0,69.0,29,Yes,2025-08-03,17000.0
CUST-201478,PROS-100784,Healthcare,South,50-249 employees,1381000.0,43.1,32,No,2025-06-25,68000.0
CUST-201479,PROS-105323,Construction,North,250-999 employees,493000.0,65.8,20,Yes,2025-12-05,21000.0
CUST-201480,PROS-102698,Retail Trade,East,1-9 employees,387000.0,72.6,3,Yes,2025-10-16,16000.0
CUST-201481,PROS-101176,Construction,West,1-9 employees,656000.0,39.3,35,Yes,2025-05-15,11000.0
CUST-201482,PROS-102471,Manufacturing,North,50-249 employees,506000.0,44.3,6,No,2025-02-11,15000.0
CUST-201483,PROS-104971,Construction,Central,250-999 employees,154000.0,,30,Yes,2025-08-05,33000.0
CUST-201484,PROS-104419,Retail Trade,North,50-249 employees,1283000.0,,30,Yes,2025-11-14,10000.0
CUST-201485,PROS-102486,Professional Services,East,250-999 employees,1534000.0,35.7,33,Yes,2025-05-01,27000.0
CUST-201486,PROS-100115,Transportation & Logistics,North,50-249 employees,508000.0,52.7,34,Yes,2025-09-04,17000.0
CUST-201487,PROS-104573,WHOLESALE DISTRIBUTION,West,10-49 employees,1271000.0,49.9,26,Yes,2025-01-14,35000.0
CUST-201488,PROS-100824,Technology,East,10-49 employees,29000.0,37.9,5,No,2025-10-15,25000.0
CUST-201489,PROS-103217,Healthcare,North,1000+ employees,569000.0,67.1,19,No,2025-12-01,14000.0
CUST-201490,PROS-101298,Transportation & Logistics,East,250-999 employees,327000.0,70.7,10,Yes,2025-04-11,14000.0
CUST-201491,PROS-101446,Education,North,10-49 employees,306000.0,46.9,5,Yes,2025-09-25,11000.0
CUST-201492,PROS-104822,Education,North,1-9 employees,2833000.0,44.9,4,No,2025-10-27,24000.0
CUST-201493,PROS-105769,Transportation & Logistics,East,1-9 employees,196000.0,60.7,33,No,2025-04-06,9000.0
CUST-201494,PROS-102937,Hospitality,Central,1-9 employees,5547000.0,69.6,31,No,2025-03-11,14000.0
CUST-201495,PROS-100670,Education,North,10-49 employees,336000.0,47.3,33,No,2025-06-03,11000.0
CUST-201496,PROS-103293,Professional Services,Central,1-9 employees,4500000.0,23.4,38,Yes,2025-12-11,5000.0
CUST-201497,PROS-102725,Technology,West,250-999 employees,1264000.0,71.1,1,No,2025-05-28,15000.0
CUST-201498,PROS-105073,Hospitality,South,1-9 employees,978000.0,49.3,32,Yes,2025-03-24,5000.0
CUST-201499,PROS-100604,Wholesale Distribution,East,50-249 employees,1488000.0,67.2,12,Yes,2025-04-25,10000.0
CUST-201500,PROS-102939,Retail Trade,South,250-999 employees,70000.0,59.6,29,Yes,2025-04-18,19000.0
CUST-201501,PROS-100897,Manufacturing,South,1-9 employees,4347000.0,47.3,12,No,2025-08-01,14000.0
